movie_id,tmdb_id,found,overview,has_poster,emb_idx,clean_title,genres,year
3088,11787.0,True,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",True,3019,Harvey,Comedy,1950
3089,5156.0,True,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",True,3020,"Bicycle Thief, The (Ladri di biciclette)",Drama,1948
3090,24276.0,True,"Filmed in the coal country of West Virginia, ""Matewan"" celebrates labor organizing in the context of a 1920s work stoppage. Union organizer, Joe Kenehan, a scab named ""Few Clothes"" Johnson and a sympathetic mayor and police chief heroically fight the power represented by a coal company and Matewan's vested interests so that justice and workers' rights need not take a back seat to squalid working conditions, exploitation and the bottom line.",True,3021,Matewan,Drama,1987
3091,11953.0,True,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord.",True,3022,Kagemusha,Drama|War,1980
3092,44662.0,True,"After their lord is tricked into committing ritual suicide, forty-seven samurai warriors await the chance to avenge their master and reclaim their honor.",True,3023,Chushingura,Drama,1962
3093,29005.0,True,A gambler and a prostitute become thriving business partners in a remote Old West mining town until a large corporation arrives on the scene.,True,3024,McCabe & Mrs. Miller,Drama|Western,1971
3094,26371.0,True,"After his lover rejects him, Maurice attempts to come to terms with his sexuality within the restrictiveness of Edwardian society.",True,3025,Maurice,Drama|Romance,1987
3095,596.0,True,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.",True,3026,"Grapes of Wrath, The",Drama,1940
3096,52470.0,True,"The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets him the job. He proves a great success, but keeps his past to himself. When an old flame turns up Irene's sister Cordelia starts making waves.",True,3027,My Man Godfrey,Comedy,1957
3097,20334.0,True,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",True,3028,"Shop Around the Corner, The",Comedy|Romance,1940
3098,11393.0,True,An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league.,True,3029,"Natural, The",Drama,1984
3099,31121.0,True,"On Election Day, 1968, irresponsible hairdresser and ladies' man George Roundy is too busy cutting hair and dealing with his girlfriends and mistress Felicia Karpf, whose husband Lester is having an affair with his ex-girlfriend Jackie.",True,3030,Shampoo,Comedy|Romance,1975
3100,293.0,True,"The Maclean brothers, Paul and Norman, live a relatively idyllic life in rural Montana, spending much of their time fly fishing. The sons of a minister, the boys eventually part company when Norman moves east to attend college, leaving his rebellious brother to find trouble back home. When Norman finally returns, the siblings resume their fishing outings, and assess where they've been and where they're going.",True,3031,"River Runs Through It, A",Drama,1992
3101,10998.0,True,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,True,3032,Fatal Attraction,Thriller,1987
3102,12235.0,True,"After a wealthy heiress is murdered in her beach house, her devastated husband becomes the prime suspect. He hires a lawyer who hasn’t taken a criminal case in years, and as they work together, a complicated romance develops amidst the trial.",True,3033,Jagged Edge,Thriller,1985
3103,36094.0,True,"An illiterate cook at a company cafeteria tries for the attention of a newly widowed woman. As they get to know one another, she discovers his inability to read. When he is fired, she takes on trying to teach him to read in her kitchen each night.",True,3034,Stanley & Iris,Drama|Romance,1990
3104,9013.0,True,"A bounty hunter pursues a former Mafia accountant who is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",True,3035,Midnight Run,Action|Adventure|Comedy|Crime,1988
3105,11005.0,True,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",True,3036,Awakenings,Drama,1990
3106,59820.0,True,"In this drama from director Alan Parker, on-the-lam Jack McGurn flees to Los Angeles and takes a job as a projectionist at a movie theater owned by a Japanese-American man. Jack falls for the owner's daughter, Lily, but they are forced to elope to Seattle when her father forbids the relationship. The couple marry and have a daughter, but when World War II breaks out, Jack is powerless to stop his new family's forced internment.",True,3037,Come See the Paradise,Drama|Romance,1990
3107,2924.0,True,"Two feuding siblings carrying on a heroic family tradition as Chicago firefighters. But when a puzzling series of arson attacks is reported, they are forced to set aside their differences to solve the mystery surrounding these crimes.",True,3038,Backdraft,Action|Drama,1991
3108,177.0,True,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,True,3039,"Fisher King, The",Comedy|Drama|Romance,1991
3109,38557.0,True,"Tom and Mae Garvey are a Tennessee farming couple battling violent floods to save their land. In addition to natural disasters, the Garveys fight to stop a selfish land developer and a local corporation from foreclosing on their farm. While Mae stays at home to care for their children and tend to the crops, Tom finds work as a scab at a steel mill to preserve his family's property.",True,3040,"River, The",Drama,1984
3110,31939.0,True,"In Moscow in 1983, an American journalist interviews Guy Bennett, who recalls his last year at public school, fifty years before, and how it contributed to his becoming a spy.",True,3041,Country,Drama,1984
3111,13681.0,True,"In 1935 rural Texas, recently widowed Edna Spaulding struggles to survive with two small children, a farm to run, and very little money in the bank - not to mention a deadly tornado and the unwelcome presence of the Ku Klux Klan. Edna is aided by her beautician sister, Margaret; a blind boarder, Mr. Will; and a would-be thief, Moze, who decides to teach Edna how to plant and harvest cotton.",True,3042,Places in the Heart,Drama,1984
3112,34760.0,True,A mother and daughter spend a night together after the daughter reveals that she will kill herself by the end of it.,True,3043,'Night Mother,Drama,1986
3113,9946.0,True,"Cynical bodyguard Jericho is hired by a man possessed by Satan, who is in search of his bride. When Jericho realizes what is happening, he must do everything he can to save the woman and the world.",True,3044,End of Days,Action|Thriller,1999
3114,863.0,True,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",True,3045,Toy Story 2,Animation|Children's|Comedy,1999
3115,31582.0,True,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,True,3046,Flawless,Drama,1999
3116,125520.0,True,A footman seduces a count's daughter. Adaptation of August Strindberg's famous play.,True,3047,Miss Julie,Drama,1999
3117,22267.0,True,"Friends Jake and Jack Bull join up with Civil War guerrilla fighters, yet after the realities of war set in, they must decide what honor truly means.",True,3048,Ride with the Devil,Drama|Romance|War,1999
3118,55123.0,True,"Whenever trouble strikes in one of her relationships, single mother Mary Jo Walker and her daughter, Ava, pack up and move to another city, a routine Ava is tiring of. This time, they are helped on their move to San Diego by trucker Jack Ranson. While Ava settles in, getting a leading part in the school play, Jack starts dating Mary Jo but soon reveals himself to be controlling and aggressive. Mary Jo prepares to flee again, angering Ava.",True,3049,Tumbleweeds,Drama,1999
3119,5486.0,True,"An elderly heiress is killed by her husband who wants control of her fortunes. What ensues is an all-out murder spree as relatives and friends attempt to reduce the inheritance playing field, complicated by some teenagers who decide to camp out in a dilapidated building on the estate.",True,3050,Bay of Blood (Reazione a catena),Horror,1971
3120,10411.0,True,"A Florida con man uses the recent death of the long time Congressman from his district, who he just happens to share a last name with, to get elected to his version of paradise, the U.S. Congress, where the money flows from lobbyists.",True,3051,"Distinguished Gentleman, The",Comedy,1992
3121,41462.0,True,"Roy and Gilbert's fishing trip takes a terrifying turn when the hitchhiker they pick up turns out to be a sociopath on the run from the law. He's killed before, and he lets the two know that as soon as they're no longer useful, he'll kill again. The two friends plot an escape, but the hitchhiker's peculiar physical affliction, an eye that never closes even when he sleeps, makes it impossible for them to tell when they can make a break for it.",True,3052,"Hitch-Hiker, The",Film-Noir,1953
3122,1718.0,True,"As a penalty for fighting fellow classmates days before graduating from West Point, J.E.B. Stuart, George Armstrong Custer and four friends are assigned to the 2nd Cavalry, stationed at Fort Leavenworth. While there they aid in the capture and execution of the abolitionist, John Brown following the Battle of Harper's Ferry.",True,3053,Santa Fe Trail,Drama|Romance|Western,1940
3123,,False,,False,3054,Spring Fever USA (a.k.a. Lauderdale),Comedy,1989
3124,15506.0,True,"Set in Dublin in 1967, the story of feisty woman, who along with her seven children, learns to cope with adversity after the unexpected death of her husband.",True,3055,Agnes Browne,Comedy|Drama,1999
3125,20024.0,True,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.",True,3056,"End of the Affair, The",Drama,1999
3126,78256.0,True,"During the 1940s, Maurice Bendrix, a writer recently discharged from the armed service, falls in love with Sarah Miles, whom he interviews for a book. Sarah is married, but she and Maurice eventually give in to their mutual attraction, leading to an affair that lasts several months. Maurice's jealousy, along with the bombing of London by the Germans, seemingly leads to the end of their relationship. However, the reasons are later revealed to be more complex.",True,3057,"End of the Affair, The",Drama,1955
3127,13787.0,True,"While on a journey of discovery in exotic India, beautiful young Ruth Barron falls under the influence of a charismatic religious guru. Her desperate parents then hire PJ Waters, a macho cult de-programmer who confronts Ruth in a remote desert hideaway. But PJ quickly learns that he's met his match in the sexy, intelligent and iron-willed Ruth.",True,3058,Holy Smoke,Drama,1999
3128,54933.0,True,"School nurse Alice Goodwin lives with her husband and two daughters on a dairy farm in a small Wisconsin community. After an accident on her property involving a friend's child, the town turns against her and Alice finds herself fighting charges of child abuse.",True,3059,"Map of the World, A",Drama,1999
3129,9684.0,True,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",True,3060,Sweet and Lowdown,Comedy|Drama,1999
3130,9586.0,True,"After his mistress runs over a black teen, a Wall Street hotshot sees his life unravel in the spotlight; A down-and-out reporter breaks the story and opportunists clamber to use it to their advantage.",True,3061,Bonfire of the Vanities,Comedy,1990
3131,41638.0,True,"A quirky, romantic comedy about the complexity and frustration of finding a true love in the gay community. Marc is a struggling actor who finds an apartment in NYC by searching the obituaries. He lives with his out-of-work, eccentric fag-hag Cynthia. His best friend, Robert, is secretly in love with Marc, while Marc falls head over heels for flighty studio musician David. Things heat up as Marc's desire for David keeps him waiting by the phone, while Cynthia gets financially cut off from her rich parents and Robert struggles to express his feelings for Marc.",True,3062,Broadway Damage,Comedy,1997
3132,70801.0,True,"Wealthy Jarvis Pendleton acts as benefactor for orphan Judy Abbott, anonymously sponsoring her in her boarding school. But as she grows up, he finds himself falling in love with her, and she with him, though she does not know that the man she has fallen for is her benefactor.",True,3063,Daddy Long Legs,Comedy,1919
3133,33015.0,True,With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.,True,3064,Go West,Comedy,1925
3134,777.0,True,"A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.",True,3065,"Grand Illusion (Grande illusion, La)",Drama|War,1937
3135,21887.0,True,"As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated marine pilot.",True,3066,"Great Santini, The",Drama,1979
3136,5652.0,True,"Released two years after James Dean's death, this documentary chronicles his short life and career via black-and-white still photographs, interviews with the aunt and uncle who raised him, his paternal grandparents, a New York City cabdriver friend, the owner of his favorite Los Angeles restaurant, outtakes from East of Eden, footage of the opening night of Giant, and Dean's ironic PSA for safe driving.",True,3067,"James Dean Story, The",Documentary,1957
3137,19664.0,True,"A German spy is passing on information about the location of Allied ships in the neutral harbor of Goa, India, with catastrophic results. Unable to undertake a full military operation in the Portuguese stronghold, English intelligence brings out of retirement a crew of geriatric ex-soldiers, veterans from World War I, using their age as cover. These old soldiers are asked to take to the seas and pull off an unlikely undercover mission.",True,3068,"Sea Wolves, The",Action|War,1980
3138,32331.0,True,"Billy Wyatt, a former high school and minor-league baseball player, receives a telephone call from his mother revealing that his former child-sitter, and later in his teens, his first love, Katie Chandler, has died. Wyatt returns home to deal with this tragedy, reminiscing over his childhood growing up with his father, Katie, and best friend Alan Appleby.",True,3069,Stealing Home,Drama,1988
3139,76083.0,True,"Mary Brooks' father, who has been studying ancient tribes, falls into the hands of ""the people of Zar, god of the Emerald Fingers."" Tarzan helps Mary locate her father, rescues everyone from the High Priest of Zar, and takes Mary to his cave.",True,3070,Tarzan the Fearless,Action|Adventure,1933
3140,32628.0,True,"The rituals of courtship, romantic rivalry, and love play out three times as a man vies with a villain for the girl. In the Stone Age, the rivalry is set off by dinosaurs, a turtle used as a ouija board, and a round of golf with stones. In ancient Rome, the men display their brawn through a chariot race, using dogs instead of horses. In contemporary times, the man finds himself overcome by modernity, including a very fragile car.",True,3071,"Three Ages, The",Comedy,1923
3141,32669.0,True,"Real estate developer Jake Berman hires private investigator and war veteran Jake Gittes for some run-of-the-mill matrimonial work. After Berman shoots his wife's lover, who happens to be his business partner, Gittes is drawn into a web of conspiracy and deceit involving the oil reserves beneath Los Angeles. While investigating, Gittes hears a voice from his past that causes him to revisit a traumatic case in Chinatown.",True,3072,"Two Jakes, The",Drama,1990
3142,18161.0,True,"A concert movie on an unprecedented scale, Rattle And Hum captures U2 - on and off the stage - during their triumphant Joshua Tree tour. From the giant technicolour stadium celebrations to the black-and-white intensity of the indoor shows, this is U2 at their best. Follow the group across America, exploring new influences, playing with the legendary B.B. King from Dublin to Graceland.",True,3073,U2: Rattle and Hum,Documentary|Musical,1988
3143,31681.0,True,"During World War II, a shot-down American pilot and a marooned Japanese navy captain find themselves stranded on the same small uninhabited island in the Pacific Ocean.",True,3074,Hell in the Pacific,Drama|War,1968
3144,33666.0,True,"Bruce, the owner of an aerospace company, is infatuated with Jennifer and hires her to be his biographer so that he can be near her and win her affections. Is she actually a Russian spy trying to obtain aerospace secrets?",True,3075,"Glass Bottom Boat, The",Comedy|Romance,1966
3145,,False,,False,3076,"Cradle Will Rock, The",Drama,1999
3146,10402.0,True,"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",True,3077,Deuce Bigalow: Male Gigolo,Comedy,1999
3147,497.0,True,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",True,3078,"Green Mile, The",Drama|Thriller,1999
3148,1715.0,True,"Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him?",True,3079,"Cider House Rules, The",Drama,1999
3149,35118.0,True,Mystery about an ex-prizefighter who embarks on a journey to find 13 missing diamonds,True,3080,Diamonds,Mystery,1999
3150,42739.0,True,"An alienated teenager, saddened that he has moved away from London, must find a way to deal with a dark family secret.",True,3081,"War Zone, The",Drama,1999
3151,26162.0,True,"Infamous burglar ""The Bat"" commits a daring jewelry theft despite heavy police presence. Soon after, a bank theft occurs, which may be the work of the criminal as well. Meanwhile, Cornelia Van Gorder has various people arrive at her old mansion, including her niece, Dale, a bank employee, and police detective Anderson. When guests start turning up dead, Cornelia begins to suspect that The Bat may be lurking around the estate.",True,3082,"Bat Whispers, The",Crime|Drama|Mystery,1930
3152,25188.0,True,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",True,3083,"Last Picture Show, The",Drama,1971
3153,15515.0,True,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",True,3084,"7th Voyage of Sinbad, The",Action|Adventure|Fantasy,1958
3154,75888.0,True,"Nick Condon, an American journalist in 20s Tokyo, publishes the Japanese master plan for world domination. Reaction from the understandably upset Japanese provides the action, but this is overshadowed by the propaganda of the time.",True,3085,Blood on the Sun,Drama|War,1945
3155,1439.0,True,The story of the romance between the King of Siam (now Thailand) and the widowed British school teacher Anna Leonowens during the 1860s. Anna teaches the children and becomes romanced by the King. She convinces him that a man can be loved by just one woman.,True,3086,Anna and the King,Drama|Romance,1999
3156,2277.0,True,"Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",True,3087,Bicentennial Man,Comedy|Drama|Sci-Fi,1999
3157,10137.0,True,"When the Littles adopt Stuart, the mouse, George is initially unwelcoming to his new brother, and the family cat, Snowbell, is even less enthusiastic. Stuart resolves to face these difficulties with as much pluck and courage as he can muster.",True,3088,Stuart Little,Children's|Comedy,1999
3158,10387.0,True,"In pre-unified China, the King of Qin sends his concubine to a rival kingdom to produce an assassin for a political plot, but as the king's cruelty mounts she finds her loyalty faltering.",True,3089,"Emperor and the Assassin, The (Jing ke ci qin wang)",Drama,1999
3159,49948.0,True,"Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.",True,3090,Fantasia 2000,Animation|Children's|Musical,1999
3160,334.0,True,"On one random day in the San Fernando Valley, a dying father, a young wife, a male caretaker, a famous lost son, a police officer in love, a boy genius, an ex-boy genius, a game show host and an estranged daughter will each become part of a dazzling multiplicity of plots, but one story.",True,3091,Magnolia,Drama,1999
3161,30237.0,True,A virtuous and passionate girl falls in love with a cynical but a dashing aristocrat.,True,3092,Onegin,Drama,1999
3162,50116.0,True,"As youths in Azusa, Vinnie, Carter, and Rosie pull off a racing scam, substituting winners for plodders and winning big bucks on long odds. When an official uncovers the scam, they set him up for blackmail. Jump ahead twenty years, Carter and Rosie are married, successful racers in Kentucky about to sell their prize stallion, Simpatico. Vinnie is a drunk in Pomona. Vinnie decides to make a play for Rosie, lures Carter to California, steals his wallet and heads for Kentucky with the original blackmail material. Carter begs Vinnie's friend, a grocery clerk named Cecilia, to follow Vinnie and get the stuff back that he has in a box. Will she succeed?",True,3093,Simpatico,Comedy|Drama,1999
3163,46435.0,True,"For nearly a decade, Gilbert and Sullivan’s collaborations have delighted the English people. But in 1884, as a London heat wave cuts into the theater trade, their latest work, ""Princess Ida"", receives lukewarm press. In an effort to reconcile their creative differences and drawing inspiration from Japanese culture, they went on to create the hit opera ""The Mikado"", one of the duo's greatest successes.",True,3094,Topsy-Turvy,Drama,1999
3164,94260.0,True,"Amid Europe's superwealthy jet set, lovely Leslie (Anne Arthur) feels neglected by her cheating fiancé, Logan (Charlie Hickman). She gets even by pursuing a few dalliances of her own and, in the process, falls for a gorgeous lesbian socialite (Sabrina Koch). Slip on your oversized sunglasses and slide back to the swinging '60s for director Radley Metzger's fab erotic confection, a shocker at the time of its initial release.",True,3095,"Alley Cats, The",Drama,1968
3165,22213.0,True,"Red is an aging scam-artist who's just been released from prison together with Ronnie, a young and not-so-bright hoodlum who is easily manipulated. Their new business is to organize fake-money sales and then kill the buyer to take his money; but when Ronnie kills an undercover secret service agent, his partner Jimmy Mercer vows revenge and is given one week to catch the killers before being transferred.",True,3096,Boiling Point,Action|Drama,1993
3166,47070.0,True,"Fearless reporter Brenda Starr needs a big scoop if she wishes to retain her lofty status within the world of journalism, so she ventures deep into the Amazon Rainforest to investigate a story involving a mad scientist's plot to blow the planet to smithereens. Her investigation pits her against a collection of dastardly villains and the myriad dangers of the jungle.",True,3097,Brenda Starr,Adventure,1989
3167,36492.0,True,"Two lifelong friends navigate complex sexual encounters and emotional entanglements, wrestling with societal norms and personal desires.",True,3098,Carnal Knowledge,Drama,1971
3168,624.0,True,"Wyatt and Billy, two Harley-riding hippies, complete a drug deal in Southern California and decide to travel cross-country in search of spiritual truth.",True,3099,Easy Rider,Adventure|Drama,1969
3169,,False,,False,3100,"Falcon and the Snowman, The",Drama,1984
3170,415072.0,True,"Edited version of the 1938 Republic serial ""The Lone Ranger.""",True,3101,Hi-Yo Silver,Western,1940
3171,43103.0,True,"An ambitious young accountant schemes to wed a wealthy factory owner's daughter, despite falling in love with a married older woman.",True,3102,Room at the Top,Drama,1959
3172,43194.0,True,"A movie adaptation of Homer's second epic, that talks about Ulysses' efforts to return to his home after the end of ten years of war.",True,3103,Ulysses (Ulisse),Adventure,1954
3173,9563.0,True,A star quarterback gets knocked out of the game and an unknown third stringer is called in to replace him. The unknown gives a stunning performance and forces the aging coach to reevaluate his game plans and life. A new co-owner/president adds to the pressure of winning. The new owner must prove herself in a male dominated world.,True,3104,Any Given Sunday,Drama,1999
3174,1850.0,True,"The story of the life and career of eccentric avant-garde comedian, Andy Kaufman.",True,3105,Man on the Moon,Comedy|Drama,1999
3175,926.0,True,"For four years, the courageous crew of the NSEA Protector —  Commander Peter Quincy Taggart, Lieutenant Tawny Madison, and Doctor Lazarus — set off on a thrilling and often dangerous mission in space... until their series was cancelled! Now, twenty years later, aliens under attack have mistaken the Galaxy Quest television transmissions for ""historical documents"" and beam up the crew of has-been actors to save the universe. With no script, no director, and no clue, the actors must turn in the performances of their lives.",True,3106,Galaxy Quest,Adventure|Comedy|Sci-Fi,1999
3176,1213.0,True,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",True,3107,"Talented Mr. Ripley, The",Drama|Mystery|Thriller,1999
3177,,False,,False,3108,Next Friday,Comedy,1999
3178,10400.0,True,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",True,3109,"Hurricane, The",Drama,1999
3179,10397.0,True,"An Irish Catholic family returns to 1930s Limerick after a child's death in America. The unemployed I.R.A. veteran father struggles with poverty, prejudice, and alcoholism as the family endures harsh slum conditions.",True,3110,Angela's Ashes,Drama,1999
3180,20761.0,True,"Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.",True,3111,Play it to the Bone,Comedy|Drama,1999
3181,12524.0,True,"Titus Andronicus returns from the wars and sees his sons and daughters taken from him, one by one. Shakespeare's goriest and earliest tragedy.",True,3112,Titus,Drama,1999
3182,28216.0,True,"A portrait of the life and career of the infamous American execution device designer Fred A. Leuchter, Jr. Mr. Leuchter was an engineer who became an expert on execution devices and was later hired by holocaust revisionist historian Ernst Zundel to ""prove"" that there were no gas chambers at Auschwitz. Leuchter published a controversial report confirming Zundel's position, which ultimately ruined his own career. Most of the footage is of Leuchter, working in and around execution facilities or chipping away at the walls of Auschwitz, but Morris also interviews various historians, associates, and neighbors.",True,3113,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,Documentary,1999
3183,36773.0,True,"The Vatican sends a priest to verify some miracles, performed by a woman who has been nominated for sainthood...",True,3114,"Third Miracle, The",Drama,1999
3184,30814.0,True,"A seasoned enforcer is given the seemingly routine task of finding the Boss's runaway mistress, Kitty. However Kitty is involved in plans to overthrow the Boss and this routine task gets very complicated.",True,3115,Montana,Action|Comedy|Crime|Drama,1998
3185,10219.0,True,"In the 1950s, a Japanese-American fisherman is suspected of killing his neighbour at sea. For Ishmael, a local reporter, the trial strikes a deep emotional chord when he finds his ex-lover is linked to the case. As he investigates the killing, he uncovers some startling clues that lead him to a shocking discovery.",True,3116,Snow Falling on Cedars,Drama,1999
3186,3558.0,True,"Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",True,3117,"Girl, Interrupted",Drama,1999
3187,104878.0,True,A boy outlaw spends forty-eight dreamlike hours on the run in the American South.,True,3118,Trans,Drama,1998
3188,41276.0,True,"The story of Baseball Hall-of-Famer Hank Greenberg, the first major Jewish baseball star in the Major Leagues,  is told through archival film footage and interviews with fans, former teammates, friends, and family. As a great first baseman with the Detroit Tigers, Greenberg endured antisemitism and became a hero and source of inspiration throughout the Jewish community, not incidentally leading the Tigers to Major League dominance in the 1930s.",True,3119,"Life and Times of Hank Greenberg, The",Documentary,1998
3189,,False,,False,3120,My Dog Skip,Comedy,1999
3190,10384.0,True,"Set in the 22nd century, when a battered salvage ship sends out a distress signal, the seasoned crew of the rescue hospital ship Nova-17 responds. What they find is a black hole--that threatens to destroy both ships--and a mysterious survivor whose body quickly mutates into a monstrous and deadly form.",True,3121,Supernova,Adventure|Sci-Fi,2000
3191,125317.0,True,"This thriller investigates the mysterious assassination of a gay pastor in rural South Africa. Without witnesses or explanations, the crime appears to the police and others as a jigsaw puzzle without enough pieces. The police then suspect and arrest people based on the usual prejudices, black and coloured people who plant marijuana in this case. Meanwhile, the true assassin not only goes his way unpunished from the very beginning, but becomes one of the rural town's most respected citizens. The sheriff at one point does begin having certain suspicions, and from there on the bulk of the plot is played out. The location is a very arid part of South Africa, so with so much desert rock, there are bound to be quarries. Some may reveal important secrets.",True,3122,"Quarry, The",Drama,1998
3192,,False,,False,3123,"Terrorist, The (Malli)",Drama,1998
3193,581335.0,True,"Kyle Dean was a misfit in her North Carolina school. She was called ""Creature"" because she was a boy who knew she was a girl in part of the country where such things were not understood or tolerated. As soon as she could she left North Carolina for Hollywood where she felt that she'd stand more of a chance of becoming who she wanted to be. Now as Stacey she's going back to visit with with Mom and Pop.",True,3124,Creature,Documentary,1999
3194,10236.0,True,"Opposites attract when, during their college days, Katie Morosky, a politically active Jew, meets Hubbell Gardiner, a feckless WASP. Years later, in the wake of World War II, they meet once again and, despite their obvious differences, attempt to make their love for each other work.",True,3125,"Way We Were, The",Drama,1973
3195,71067.0,True,"Wealthy Elias Graves builds his home on the top of a hill, where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on young Tess, and one of them, Ben Letts, frames Tess's father for murder. While maintaining her father's innocence, Tess must keep her love for Graves' son a secret, while caring for Elias' daughter's illegitamate child.",True,3126,Tess of the Storm Country,Drama,1922
3196,632.0,True,"After two American prisoners are killed by guards in the act of escaping from a German POW camp in World War II, barracks black marketeer J.J. Sefton is suspected of being an informer.",True,3127,Stalag 17,Drama|War,1953
